client_id,symbol,shares,avg_cost
CLIENT093,BAC,505951,29.87
CLIENT093,AAPL,95961,170.51
CLIENT093,TSLA,259250,234.22
CLIENT093,SPY,171150,326.86
CLIENT093,JNJ,235266,188.99
CLIENT093,SLV,280138,31.95
CLIENT093,GOOGL,10340,3573.62
CLIENT093,KO,380136,70.15
CLIENT093,VNQ,211957,126.11
CLIENT093,QQQ,32695,300.2
CLIENT093,JPM,31902,183.71
CLIENT093,GLD,80088,182.56
CLIENT093,C,284904,75.26
CLIENT093,WFC,320555,53.99
CLIENT093,IEF,26622,107.08
CLIENT093,PG,41319,160.34
CLIENT093,PEP,19173,165.93
CLIENT093,AMZN,31264,3413.18
CLIENT094,PEP,415195,216.88
CLIENT094,IWM,103061,196.86
CLIENT094,GOOGL,5672,2456.38
CLIENT094,BTC-USD,1422,43163.47
CLIENT094,AAPL,311515,195.85
CLIENT094,SLV,2184772,19.57
CLIENT094,ETH-USD,4766,2771.63
CLIENT094,SPY,48483,584.67
CLIENT094,KO,514383,45.84
CLIENT094,VTI,103361,250.62
CLIENT094,BAC,687817,56.86
CLIENT094,TLT,459750,81.78
CLIENT094,WFC,433982,44.88
CLIENT094,PG,150719,135.89
CLIENT094,C,339477,71.91
CLIENT094,IEF,117671,107.94
CLIENT094,QQQ,11739,493.67
CLIENT094,NVDA,57437,345.64
CLIENT094,JNJ,22021,154.45
CLIENT094,JPM,39219,153.75
CLIENT094,USO,66132,54.0
CLIENT094,AMZN,3626,3860.61
CLIENT094,GLD,481143,193.5
CLIENT095,NVDA,84993,1001.93
CLIENT095,JPM,1588526,118.09
CLIENT095,GOOGL,66751,2018.81
CLIENT095,VTI,358625,167.89
CLIENT095,WFC,429364,67.18
CLIENT095,C,3588800,39.49
CLIENT095,BTC-USD,937,63553.75
CLIENT095,BAC,667968,50.39
CLIENT095,SPY,127260,329.25
CLIENT095,VNQ,766515,115.8
CLIENT095,JNJ,213292,207.24
CLIENT095,IEF,527430,113.95
CLIENT095,ETH-USD,20422,2933.55
CLIENT095,AMZN,12500,3457.04
CLIENT095,USO,1218425,50.42
CLIENT095,TSLA,262866,165.69
CLIENT095,SLV,1375589,23.11
CLIENT095,GLD,53535,201.33
CLIENT095,MSFT,62013,319.67
CLIENT095,PEP,71312,156.82
CLIENT095,KO,252344,77.33
CLIENT095,AAPL,1033982,205.34
CLIENT096,GOOGL,28802,2785.8
CLIENT096,C,527684,73.55
CLIENT096,IWM,161873,286.48
CLIENT096,QQQ,283475,300.38
CLIENT096,VNQ,815818,111.02
CLIENT096,USO,714001,107.44
CLIENT096,PG,142989,164.96
CLIENT096,VTI,225109,287.33
CLIENT096,JPM,182661,207.52
CLIENT096,NVDA,23635,579.28
CLIENT096,SPY,53461,331.82
CLIENT096,MSFT,64559,308.6
CLIENT096,JNJ,319967,153.04
CLIENT096,TLT,268774,111.19
CLIENT096,KO,3620632,73.4
CLIENT097,JPM,169783,152.27
CLIENT097,SPY,137493,524.55
CLIENT097,GOOGL,18761,2727.74
CLIENT097,PG,544943,117.17
CLIENT097,JNJ,208717,179.88
CLIENT097,VNQ,550573,91.29
CLIENT097,VTI,143101,234.79
CLIENT097,NVDA,42190,658.2
CLIENT097,KO,152148,72.51
CLIENT097,C,472383,52.82
CLIENT097,WFC,447089,41.84
CLIENT097,AAPL,181512,143.27
CLIENT097,QQQ,34838,487.05
CLIENT097,MSFT,75290,296.54
CLIENT097,AMZN,2078,3953.3
CLIENT097,SLV,366757,27.21
CLIENT097,ETH-USD,3022,5143.22
CLIENT097,BTC-USD,198,37756.37
CLIENT097,USO,1107950,87.2
CLIENT098,PG,397897,150.25
CLIENT098,AMZN,11517,2811.16
CLIENT098,GLD,295901,205.48
CLIENT098,BTC-USD,712,69315.22
CLIENT098,TSLA,157982,226.93
CLIENT098,AAPL,185415,205.16
CLIENT098,USO,120499,70.99
CLIENT098,IEF,283404,81.09
CLIENT098,PEP,189947,153.76
CLIENT098,IWM,1295115,187.64
CLIENT099,TSLA,69072,280.04
CLIENT099,BTC-USD,278,66770.69
CLIENT099,JPM,392341,105.39
CLIENT099,QQQ,59733,389.53
CLIENT099,GLD,90840,227.12
CLIENT099,IEF,65378,139.13
CLIENT099,VTI,89376,237.8
CLIENT099,VNQ,106837,141.85
CLIENT099,MSFT,41407,402.77
CLIENT099,KO,135153,77.27
CLIENT099,BAC,155006,57.29
CLIENT099,AMZN,1173,3910.8
CLIENT099,IWM,19247,180.18
CLIENT099,ETH-USD,4443,2867.45
CLIENT099,TLT,28783,88.11
CLIENT099,SPY,20235,504.69
CLIENT099,PEP,26913,194.3
CLIENT099,SLV,409611,24.02
CLIENT099,AAPL,13583,156.92
CLIENT099,NVDA,5485,1055.55
CLIENT099,WFC,147465,49.87
CLIENT099,JNJ,370159,138.96
CLIENT100,VTI,42107,213.77
CLIENT100,IEF,255425,101.23
CLIENT100,JNJ,127497,148.44
CLIENT100,QQQ,32971,432.87
CLIENT100,PG,126556,139.43
CLIENT100,GLD,147239,139.87
CLIENT100,SLV,935039,20.15
CLIENT100,TSLA,80804,226.88
CLIENT100,ETH-USD,5989,2779.31
CLIENT100,GOOGL,3256,2001.26
CLIENT100,SPY,13650,483.07
CLIENT100,USO,143971,73.38
CLIENT100,NVDA,18008,382.5
CLIENT100,PEP,11929,153.21
CLIENT100,IWM,12799,203.34
CLIENT100,KO,48100,47.77
CLIENT100,JPM,49633,198.13
CLIENT100,WFC,84195,36.57
CLIENT100,AMZN,2035,3023.46
CLIENT100,BTC-USD,32,61462.38
CLIENT100,AAPL,13868,167.28
CLIENT100,BAC,53049,41.79
CLIENT100,TLT,33953,102.99
CLIENT100,MSFT,116911,457.31
CLIENT101,QQQ,90555,523.05
CLIENT101,VNQ,81423,139.6
CLIENT101,JPM,480755,111.35
CLIENT101,KO,349949,63.46
CLIENT101,C,934683,57.36
CLIENT101,GLD,83446,190.95
CLIENT101,MSFT,49461,458.9
CLIENT101,JNJ,77317,195.88
CLIENT101,TLT,320735,135.13
CLIENT101,WFC,500182,62.31
CLIENT101,VTI,152656,179.46
CLIENT101,IWM,66181,185.97
CLIENT101,PEP,111808,221.12
CLIENT101,SLV,865289,22.71
CLIENT101,GOOGL,4188,3352.13
CLIENT101,SPY,7457,578.87
CLIENT101,TSLA,46855,254.71
CLIENT101,USO,1100253,99.31
CLIENT102,KO,149626,66.24
CLIENT102,GOOGL,24413,2126.44
CLIENT102,SLV,510524,19.21
CLIENT102,JPM,256910,173.12
CLIENT102,SPY,18029,503.81
CLIENT102,AMZN,5609,2816.93
CLIENT102,IEF,176358,109.98
CLIENT102,BAC,537790,52.14
CLIENT102,TSLA,53539,353.67
CLIENT102,WFC,260447,68.8
CLIENT102,USO,193773,103.2
CLIENT102,MSFT,83418,367.65
CLIENT102,VNQ,111126,103.45
CLIENT102,BTC-USD,166,77016.12
CLIENT102,AAPL,74287,197.89
CLIENT102,QQQ,28924,524.28
CLIENT102,GLD,20441,205.63
CLIENT102,TLT,29745,136.66
CLIENT102,NVDA,18555,916.63
CLIENT102,IWM,59390,214.23
CLIENT102,ETH-USD,780,3622.37
CLIENT102,BTC-USD,144,76535.39
CLIENT102,C,1212881,64.28
CLIENT103,VNQ,775690,69.14
CLIENT103,PG,218142,124.11
CLIENT103,BTC-USD,585,64147.93
CLIENT103,SLV,931359,28.53
CLIENT103,ETH-USD,6388,3448.71
CLIENT103,AAPL,214280,133.83
CLIENT103,MSFT,86696,247.87
CLIENT103,GLD,41435,207.7
CLIENT103,TSLA,58646,305.56
CLIENT103,JNJ,103105,191.72
CLIENT103,SPY,8418,538.13
CLIENT103,AMZN,1301,2983.19
CLIENT103,BAC,101453,50.43
CLIENT103,IEF,85685,72.89
CLIENT103,BTC-USD,165,50504.13
CLIENT103,ETH-USD,4073,3484.38
CLIENT103,WFC,195816,63.3
CLIENT103,USO,95655,65.86
CLIENT103,NVDA,14047,506.64
CLIENT103,IWM,44466,177.41
CLIENT103,C,99114,72.79
CLIENT103,QQQ,3572,500.68
CLIENT103,PEP,22031,160.54
CLIENT103,GOOGL,16633,2292.37
CLIENT104,TSLA,117657,301.65
CLIENT104,IWM,31049,273.13
CLIENT104,PG,167917,117.73
CLIENT104,GLD,53542,177.28
CLIENT104,VTI,75018,168.25
CLIENT104,MSFT,68774,247.95
CLIENT104,PEP,97804,167.98
CLIENT104,C,648552,32.02
CLIENT104,KO,378137,74.48
CLIENT104,BTC-USD,296,68884.2
CLIENT104,QQQ,36922,532.67
CLIENT104,VNQ,42846,143.12
CLIENT104,TLT,118802,103.08
CLIENT104,AMZN,4249,3619.86
CLIENT104,NVDA,15523,594.77
CLIENT104,AAPL,61741,186.29
CLIENT104,JPM,54837,117.65
CLIENT104,SPY,19907,410.33
CLIENT104,BAC,68857,45.17
CLIENT104,SLV,2179087,31.86
CLIENT105,GLD,100396,144.43
CLIENT105,KO,452154,64.61
CLIENT105,IEF,238972,95.3
CLIENT105,SLV,197874,30.3
CLIENT105,PEP,244042,128.87
CLIENT105,VNQ,212266,117.98
CLIENT105,USO,358766,75.41
CLIENT105,VTI,25658,229.26
CLIENT105,MSFT,46146,438.17
CLIENT105,C,83767,34.72
CLIENT105,SPY,6721,565.52
CLIENT105,TLT,56242,143.8
CLIENT105,GOOGL,3100,2964.59
CLIENT105,IWM,34849,278.25
CLIENT105,WFC,68990,39.59
CLIENT105,NVDA,4396,698.24
CLIENT105,AMZN,2896,3878.02
CLIENT105,AAPL,13626,155.23
CLIENT105,QQQ,10132,539.51
CLIENT105,ETH-USD,32582,2134.97
CLIENT106,GLD,159142,202.99
CLIENT106,KO,169205,64.11
CLIENT106,JPM,44800,171.29
CLIENT106,IWM,71274,249.76
CLIENT106,AAPL,148022,137.4
CLIENT106,SPY,22772,552.25
CLIENT106,WFC,112503,40.95
CLIENT106,IEF,134619,80.47
CLIENT106,USO,259959,67.58
CLIENT106,GOOGL,1519,2458.69
CLIENT106,QQQ,55178,363.82
CLIENT106,ETH-USD,5760,2231.32
CLIENT106,BAC,160380,24.03
CLIENT106,SLV,367903,26.99
CLIENT106,VNQ,41625,128.08
CLIENT106,PEP,31331,227.55
CLIENT106,MSFT,34418,341.51
CLIENT106,NVDA,18662,450.63
CLIENT106,JNJ,19528,133.92
CLIENT106,C,75556,37.9
CLIENT106,TSLA,17263,275.84
CLIENT106,BTC-USD,86,54896.69
CLIENT106,PG,13818,130.85
CLIENT106,AMZN,13139,3468.46
CLIENT107,QQQ,31206,322.62
CLIENT107,VTI,124391,287.41
CLIENT107,C,376224,65.71
CLIENT107,USO,74738,78.87
CLIENT107,NVDA,19564,579.09
CLIENT107,SLV,499888,26.34
CLIENT107,IWM,32459,262.95
CLIENT107,MSFT,31009,255.51
CLIENT107,JNJ,127274,120.72
CLIENT107,SPY,7812,435.76
CLIENT107,ETH-USD,3677,2487.07
CLIENT107,BTC-USD,165,66419.3
CLIENT107,BTC-USD,233,39242.21
CLIENT107,KO,84813,67.39
CLIENT107,PEP,582492,135.29
CLIENT108,IEF,244794,123.09
CLIENT108,VNQ,144139,86.64
CLIENT108,SLV,670458,27.35
CLIENT108,SPY,33433,584.29
CLIENT108,TLT,164990,98.71
CLIENT108,PEP,83976,145.33
CLIENT108,AAPL,38891,182.64
CLIENT108,GOOGL,2510,2558.08
CLIENT108,BAC,181450,43.29
CLIENT108,USO,91494,90.87
CLIENT108,TSLA,32741,260.11
CLIENT108,JNJ,20056,189.2
CLIENT108,MSFT,13039,308.15
CLIENT108,JPM,63547,119.32
CLIENT108,ETH-USD,2307,3198.85
CLIENT108,C,603987,82.83
CLIENT109,BTC-USD,756,74818.77
CLIENT109,JPM,185457,101.23
CLIENT109,AMZN,10236,3179.26
CLIENT109,PG,361663,151.67
CLIENT109,ETH-USD,10797,3827.65
CLIENT109,PEP,53360,198.32
CLIENT109,GOOGL,12594,3344.18
CLIENT109,BAC,1195275,29.73
CLIENT109,NVDA,27260,716.57
CLIENT109,QQQ,13795,389.23
CLIENT109,JNJ,319349,122.69
CLIENT109,C,177791,61.17
CLIENT109,MSFT,45467,465.61
CLIENT109,USO,111913,57.03
CLIENT109,TLT,61907,119.0
CLIENT109,AAPL,32802,239.15
CLIENT109,WFC,418079,52.3
CLIENT109,GLD,114500,148.26
CLIENT109,TSLA,74996,183.49
CLIENT109,KO,135878,49.63
CLIENT109,VNQ,769041,143.82
CLIENT110,BAC,417025,36.38
CLIENT110,IWM,45229,271.0
CLIENT110,USO,409396,97.88
CLIENT110,GLD,161708,194.28
CLIENT110,PG,106485,191.44
CLIENT110,KO,476710,47.78
CLIENT110,ETH-USD,7004,4120.16
CLIENT110,VTI,25615,307.96
CLIENT110,GOOGL,3374,2710.67
CLIENT110,WFC,322436,63.47
CLIENT110,C,115489,49.18
CLIENT110,TLT,195763,65.97
CLIENT110,IEF,42902,116.03
CLIENT110,AMZN,3884,3506.99
CLIENT110,VNQ,126902,85.6
CLIENT110,SLV,109807,31.61
CLIENT110,TSLA,10152,226.15
CLIENT110,PEP,47662,167.59
CLIENT110,QQQ,13486,495.12
CLIENT110,SPY,109171,577.75
CLIENT111,VTI,83234,276.35
CLIENT111,NVDA,32285,975.76
CLIENT111,BTC-USD,175,55776.18
CLIENT111,SPY,69162,333.1
CLIENT111,MSFT,74236,388.13
CLIENT111,TLT,60733,68.44
CLIENT111,ETH-USD,2847,4902.76
CLIENT111,AAPL,100519,205.27
CLIENT111,SLV,266774,22.43
CLIENT111,TSLA,69547,270.15
CLIENT111,IEF,83566,143.85
CLIENT111,QQQ,34903,296.91
CLIENT111,ETH-USD,2615,2718.16
CLIENT111,C,1104018,73.23
CLIENT112,AMZN,6024,2642.36
CLIENT112,VNQ,218330,88.83
CLIENT112,JPM,136476,155.41
CLIENT112,IEF,152630,87.36
CLIENT112,NVDA,6564,921.35
CLIENT112,PEP,22644,214.65
CLIENT112,VTI,110572,221.93
CLIENT112,ETH-USD,41556,3722.55
CLIENT113,C,479216,58.3
CLIENT113,GLD,45602,219.4
CLIENT113,PG,293641,126.68
CLIENT113,USO,559446,58.4
CLIENT113,VTI,194449,199.02
CLIENT113,JNJ,346008,131.95
CLIENT113,SPY,50108,503.89
CLIENT113,IEF,101787,138.83
CLIENT113,JPM,132469,122.42
CLIENT113,TLT,191582,75.17
CLIENT113,MSFT,39960,282.7
CLIENT113,TSLA,86167,248.46
CLIENT113,AMZN,7098,2915.71
CLIENT113,BTC-USD,415,55297.37
CLIENT113,ETH-USD,984,4020.79
CLIENT113,VNQ,112759,119.08
CLIENT113,WFC,104473,52.14
CLIENT113,QQQ,19683,418.07
CLIENT113,AAPL,21597,205.55
CLIENT113,KO,305923,48.66
CLIENT113,SLV,377879,23.17
CLIENT113,BAC,1507923,54.57
CLIENT114,NVDA,30371,531.64
CLIENT114,KO,252852,69.35
CLIENT114,GOOGL,11595,2616.5
CLIENT114,SPY,101431,489.41
CLIENT114,BTC-USD,342,71006.66
CLIENT114,AAPL,181747,221.32
CLIENT114,WFC,290309,47.33
CLIENT114,IEF,192028,91.0
CLIENT114,PEP,150395,151.27
CLIENT114,PG,53909,201.15
CLIENT114,IWM,59579,189.28
CLIENT114,TLT,79913,107.86
CLIENT114,USO,98708,80.78
CLIENT114,JNJ,109572,164.17
CLIENT114,VNQ,71471,90.71
CLIENT114,AMZN,46569,2676.69
CLIENT115,BTC-USD,757,39144.79
CLIENT115,GLD,302705,132.24
CLIENT115,KO,90790,70.58
CLIENT115,USO,521488,69.9
CLIENT115,JPM,48902,200.79
CLIENT115,BAC,402722,57.44
CLIENT115,JNJ,69306,179.55
CLIENT115,VTI,103010,266.33
CLIENT115,C,174558,58.96
CLIENT115,NVDA,11348,805.23
CLIENT115,VNQ,163247,77.09
CLIENT115,ETH-USD,2669,3305.32
CLIENT115,PEP,146588,144.56
CLIENT115,SLV,753632,18.78
CLIENT115,GOOGL,1344,2462.53
CLIENT115,AAPL,30984,200.32
CLIENT115,AMZN,27508,3596.71
CLIENT116,JNJ,142173,206.31
CLIENT116,BTC-USD,315,66054.32
CLIENT116,PG,139267,115.01
CLIENT116,C,330263,72.29
CLIENT116,GOOGL,12457,2068.82
CLIENT116,WFC,94588,71.78
CLIENT116,TLT,68010,68.91
CLIENT116,MSFT,22371,389.78
CLIENT116,NVDA,12226,393.39
CLIENT116,VTI,58197,279.52
CLIENT116,IWM,91841,154.79
CLIENT116,PEP,98908,175.59
CLIENT116,KO,76238,65.06
CLIENT116,IEF,175252,73.51
CLIENT116,GLD,13516,212.33
CLIENT116,BAC,148993,28.0
CLIENT116,JPM,526891,202.01
CLIENT117,BAC,1425151,24.72
CLIENT117,WFC,514615,58.12
CLIENT117,AAPL,52323,232.19
CLIENT117,JPM,44234,200.2
CLIENT117,IEF,58780,75.32
CLIENT117,JNJ,61576,165.14
CLIENT117,MSFT,52855,472.57
CLIENT117,TLT,119582,131.0
CLIENT117,SPY,13140,458.8
CLIENT117,ETH-USD,3550,4422.79
CLIENT117,SLV,104385,25.51
CLIENT117,VNQ,133871,95.22
CLIENT117,NVDA,11619,959.8
CLIENT117,C,80267,55.62
CLIENT117,AMZN,3305,3562.14
CLIENT117,USO,52306,104.92
CLIENT117,GOOGL,1589,3333.99
CLIENT117,IWM,269743,234.68
CLIENT118,JNJ,402333,205.86
CLIENT118,AAPL,600294,182.11
CLIENT118,IWM,114334,243.62
CLIENT118,C,879756,47.92
CLIENT118,VTI,378303,214.43
CLIENT118,WFC,498480,45.65
CLIENT118,AMZN,4177,3343.32
CLIENT118,QQQ,137303,447.95
CLIENT118,JPM,190185,192.16
CLIENT118,KO,6933811,68.06
CLIENT119,QQQ,32056,417.22
CLIENT119,SPY,18304,534.86
CLIENT119,SLV,703448,30.01
CLIENT119,BTC-USD,85,44053.02
CLIENT119,TLT,114484,96.71
CLIENT119,GOOGL,2690,3217.96
CLIENT119,IEF,136931,118.75
CLIENT119,MSFT,45836,377.9
CLIENT119,VTI,407761,266.51
CLIENT120,TSLA,78745,189.86
CLIENT120,IEF,130738,134.94
CLIENT120,JPM,74931,174.39
CLIENT120,QQQ,171275,285.12
CLIENT120,USO,130099,103.12
CLIENT120,JNJ,35965,201.41
CLIENT120,ETH-USD,5432,2635.88
CLIENT120,BAC,193090,55.5
CLIENT120,IWM,215137,163.26
CLIENT120,GOOGL,5066,2288.03
CLIENT120,TLT,66085,137.37
CLIENT120,SLV,526123,25.37
CLIENT120,VNQ,91416,106.93
CLIENT120,AAPL,153533,131.75
CLIENT120,MSFT,54342,268.29
CLIENT120,ETH-USD,1284,4806.05
CLIENT120,WFC,54470,67.41
CLIENT120,BTC-USD,118,44974.45
CLIENT120,AMZN,3016,3357.64
CLIENT120,GLD,56600,169.35
CLIENT120,C,171592,46.31
CLIENT120,BTC-USD,39,80664.54
CLIENT120,VTI,49208,194.89
CLIENT120,KO,1275205,55.26
CLIENT121,BTC-USD,334,53661.81
CLIENT121,AAPL,28217,178.52
CLIENT121,USO,88324,57.14
CLIENT121,SLV,718663,21.93
CLIENT121,NVDA,21947,410.06
CLIENT121,MSFT,5273,456.6
CLIENT121,GOOGL,2198,2064.92
CLIENT121,VTI,18786,189.68
CLIENT121,GLD,51583,140.29
CLIENT121,JNJ,47982,142.73
CLIENT121,IWM,404070,204.39
CLIENT122,SLV,1873786,18.8
CLIENT122,PG,194301,113.7
CLIENT122,VNQ,58360,116.96
CLIENT122,KO,677114,47.82
CLIENT122,TSLA,27348,166.17
CLIENT122,VTI,126896,174.29
CLIENT122,USO,127927,101.81
CLIENT122,NVDA,20605,402.96
CLIENT122,AAPL,89837,121.68
CLIENT122,ETH-USD,806,4034.57
CLIENT122,PEP,666301,197.07
CLIENT123,BAC,1011221,34.33
CLIENT123,TSLA,89243,188.72
CLIENT123,TLT,124405,126.19
CLIENT123,JPM,193900,114.63
CLIENT123,BTC-USD,239,51126.85
CLIENT123,VTI,23381,280.64
CLIENT123,JNJ,30081,179.4
CLIENT123,QQQ,17625,453.68
CLIENT123,MSFT,14784,397.75
CLIENT123,IEF,87496,90.18
CLIENT123,SLV,213102,32.99
CLIENT123,VNQ,123531,96.66
CLIENT123,PEP,60817,134.29
CLIENT123,SPY,13792,490.06
CLIENT123,AAPL,50444,200.05
CLIENT123,GLD,29606,151.81
CLIENT123,GOOGL,2125,3012.21
CLIENT123,AMZN,2111,2569.38
CLIENT123,WFC,45258,51.05
CLIENT123,KO,89450,61.06
CLIENT123,ETH-USD,292,5085.35
CLIENT123,USO,38229,95.69
CLIENT123,IWM,114931,272.47
CLIENT124,NVDA,9633,804.3
CLIENT124,AMZN,8364,3102.47
CLIENT124,BAC,150993,28.04
CLIENT124,GLD,71716,222.92
CLIENT124,PEP,19245,176.26
CLIENT124,USO,402147,50.92
CLIENT124,VNQ,39981,90.29
CLIENT124,BTC-USD,117,55532.0
CLIENT124,TSLA,45913,222.82
CLIENT124,IEF,113499,98.98
CLIENT124,MSFT,29679,387.27
CLIENT124,AAPL,66552,160.41
CLIENT124,SLV,1921845,35.61
CLIENT125,TSLA,41835,325.97
CLIENT125,BTC-USD,112,81984.24
CLIENT125,IEF,93983,98.91
CLIENT125,BAC,197396,58.69
CLIENT125,TLT,132574,128.56
CLIENT125,NVDA,8280,615.93
CLIENT125,JNJ,32485,149.96
CLIENT125,ETH-USD,3000,3585.52
CLIENT125,IWM,21932,183.89
CLIENT125,PEP,18459,164.04
CLIENT125,MSFT,52118,254.84
CLIENT125,GLD,28575,227.15
CLIENT125,VNQ,81539,71.18
CLIENT125,AMZN,1415,3125.64
CLIENT125,SLV,57519,24.56
CLIENT125,JPM,31701,188.67
CLIENT125,GOOGL,2569,3139.79
CLIENT125,SPY,18733,324.66
CLIENT125,WFC,38046,61.88
CLIENT125,KO,100962,45.42
CLIENT125,QQQ,9061,474.91
CLIENT125,VTI,12783,285.12
CLIENT125,AAPL,18728,164.1
CLIENT125,PG,133108,164.94
CLIENT126,TSLA,96265,316.36
CLIENT126,IWM,368281,257.04
CLIENT126,JNJ,753149,130.25
CLIENT126,C,1066721,43.84
CLIENT126,GLD,294425,188.5
CLIENT126,KO,144614,74.4
CLIENT126,WFC,1206499,32.7
CLIENT126,BAC,1561567,34.53
CLIENT126,QQQ,69231,396.43
CLIENT126,AMZN,12486,3388.0
CLIENT126,SLV,9859177,32.52
CLIENT127,GOOGL,9401,3059.93
CLIENT127,AMZN,10085,3346.66
CLIENT127,QQQ,100107,428.73
CLIENT127,C,752264,77.61
CLIENT127,KO,873327,62.94
CLIENT127,TLT,336752,114.9
CLIENT127,MSFT,112919,455.61
CLIENT127,VNQ,357418,143.33
CLIENT127,NVDA,52335,866.46
CLIENT127,AAPL,212121,194.54
CLIENT127,PG,215107,192.38
CLIENT127,IEF,293108,94.51
CLIENT127,VTI,138672,215.26
CLIENT127,SPY,32726,434.95
CLIENT127,ETH-USD,6224,3181.07
CLIENT127,IWM,60735,286.0
CLIENT127,JNJ,148843,141.38
CLIENT127,WFC,275864,53.05
CLIENT127,JPM,13110,200.71
CLIENT127,USO,1877187,55.71
CLIENT128,KO,576791,54.26
CLIENT128,BTC-USD,1041,56281.45
CLIENT128,IEF,294317,98.48
CLIENT128,TLT,310530,90.29
CLIENT128,GLD,345638,165.26
CLIENT128,AMZN,17110,3526.74
CLIENT128,NVDA,100340,514.96
CLIENT128,WFC,152560,56.03
CLIENT128,C,281247,66.49
CLIENT128,BAC,1121713,29.54
CLIENT128,ETH-USD,3494,5213.91
CLIENT128,AAPL,173690,216.18
CLIENT128,PG,92450,173.95
CLIENT128,MSFT,35182,391.72
CLIENT128,VTI,56891,311.84
CLIENT128,USO,290849,82.06
CLIENT128,TSLA,11910,351.08
CLIENT128,JNJ,135405,150.1
CLIENT128,IWM,19703,222.98
CLIENT128,QQQ,17736,458.61
CLIENT128,GOOGL,9154,2234.97
CLIENT128,SLV,4131335,28.75
CLIENT129,VNQ,170029,99.46
CLIENT129,AAPL,91298,185.74
CLIENT129,BTC-USD,873,75190.51
CLIENT129,WFC,189489,61.35
CLIENT129,IEF,577920,130.47
CLIENT129,SLV,698767,26.61
CLIENT129,IWM,135703,215.48
CLIENT129,VTI,78905,273.92
CLIENT129,GOOGL,14206,2700.29
CLIENT129,TSLA,249714,185.24
CLIENT129,KO,264221,59.26
CLIENT129,USO,215271,102.36
CLIENT129,SPY,61445,467.54
CLIENT129,ETH-USD,2505,5337.3
CLIENT129,BAC,263442,49.26
CLIENT129,MSFT,43374,313.65
CLIENT129,GLD,55273,174.71
CLIENT129,PEP,92888,180.57
CLIENT129,TLT,53400,104.7
CLIENT129,JPM,106371,111.08
CLIENT129,QQQ,17970,498.49
CLIENT129,PG,120506,136.01
CLIENT129,AMZN,4423,3257.17
CLIENT129,C,326573,33.22
CLIENT129,JNJ,387168,202.85
CLIENT130,QQQ,44935,480.38
CLIENT130,MSFT,324167,244.35
CLIENT130,VNQ,101308,110.45
CLIENT130,BTC-USD,1468,41544.15
CLIENT130,JPM,495536,108.43
CLIENT130,AMZN,10909,3968.66
CLIENT130,IWM,137443,201.25
CLIENT130,JNJ,63705,189.73
CLIENT130,USO,213055,56.41
CLIENT130,SPY,43185,510.55
CLIENT130,TLT,94770,102.72
CLIENT130,KO,311919,59.65
CLIENT130,ETH-USD,5344,2009.91
CLIENT130,BAC,211922,43.56
CLIENT130,NVDA,464369,361.42
CLIENT131,SLV,1107789,21.59
CLIENT131,SPY,74685,405.75
CLIENT131,AMZN,7980,2505.85
CLIENT131,KO,899843,51.0
CLIENT131,QQQ,132996,310.17
CLIENT131,VTI,62534,242.63
CLIENT131,ETH-USD,4947,2647.62
CLIENT131,MSFT,108555,266.56
CLIENT131,USO,77472,104.18
CLIENT131,BAC,171230,56.15
CLIENT131,IEF,295055,89.72
CLIENT131,VNQ,235553,79.39
CLIENT131,NVDA,7454,749.78
CLIENT131,C,134960,58.7
CLIENT131,PEP,38467,155.09
CLIENT131,IWM,818866,267.56
CLIENT132,TLT,368006,122.07
CLIENT132,QQQ,165912,298.92
CLIENT132,VTI,137145,256.5
CLIENT132,IEF,274603,72.73
CLIENT132,MSFT,100026,316.41
CLIENT132,PEP,256431,140.91
CLIENT132,WFC,211385,58.35
CLIENT132,BAC,656965,50.53
CLIENT132,IWM,1254614,172.98
CLIENT133,TSLA,102763,313.12
CLIENT133,VTI,127930,300.44
CLIENT133,WFC,977828,55.09
CLIENT133,MSFT,124134,343.29
CLIENT133,PEP,136428,163.58
CLIENT133,SLV,935034,24.69
CLIENT133,GLD,171363,187.99
CLIENT133,AAPL,23156,224.75
CLIENT133,BTC-USD,631,40300.23
CLIENT133,SPY,35009,420.72
CLIENT133,ETH-USD,3541,4803.06
CLIENT133,AMZN,35276,3767.02
CLIENT134,PEP,165097,215.52
CLIENT134,TLT,309465,120.36
CLIENT134,SPY,67725,598.61
CLIENT134,VNQ,396156,106.07
CLIENT134,JNJ,190143,189.97
CLIENT134,C,271276,44.0
CLIENT134,USO,55817,98.15
CLIENT134,PG,180207,113.8
CLIENT134,WFC,176070,70.68
CLIENT134,BAC,364597,48.86
CLIENT134,ETH-USD,2653,4892.11
CLIENT134,NVDA,21888,487.52
CLIENT134,QQQ,9605,456.94
CLIENT134,MSFT,58246,259.68
CLIENT134,IEF,105069,104.3
CLIENT134,GLD,579173,148.8
CLIENT135,GOOGL,15419,3124.09
CLIENT135,KO,264741,55.55
CLIENT135,BAC,355682,49.3
CLIENT135,SPY,21795,366.86
CLIENT135,VNQ,498704,77.2
CLIENT135,C,137038,71.19
CLIENT135,JPM,43700,200.95
CLIENT135,GLD,116311,142.77
CLIENT135,AAPL,78968,124.66
CLIENT135,VTI,30615,262.88
CLIENT135,ETH-USD,8228,2438.84
CLIENT135,IWM,76863,234.46
CLIENT135,TSLA,26746,254.78
